frame_index,timestamp,latitude,longitude,speed,speed_units
48,08-04-2024 11:25:57,30.739941,-97.696615,66,MPH
51,08-04-2024 11:26:00,30.740426,-97.697363,67,MPH
54,08-04-2024 11:26:03,30.740914,-97.698128,67,MPH
57,08-04-2024 11:26:06,30.741398,-97.698893,68,MPH
60,08-04-2024 11:26:09,30.741878,-97.699674,67,MPH
63,08-04-2024 11:26:12,30.74235,-97.700423,66,MPH
66,08-04-2024 11:26:15,30.742822,-97.701172,65,MPH
69,08-04-2024 11:26:17,30.743132,-97.70166,64,MPH
72,08-04-2024 11:26:21,30.743742,-97.702637,64,MPH
75,08-04-2024 11:26:23,30.744043,-97.703109,63,MPH
78,08-04-2024 11:26:26,30.744491,-97.703825,62,MPH
81,08-04-2024 11:26:29,30.744938,-97.704525,63,MPH
84,08-04-2024 11:26:32,30.745394,-97.705257,64,MPH
87,08-04-2024 11:26:35,30.745854,-97.70599,64,MPH
90,08-04-2024 11:26:38,30.746322,-97.706738,65,MPH
93,08-04-2024 11:26:41,30.746806,-97.707503,67,MPH
96,08-04-2024 11:26:44,30.74729,-97.708268,68,MPH
99,08-04-2024 11:26:47,30.747782,-97.709049,69,MPH
102,08-04-2024 11:26:50,30.748279,-97.709847,69,MPH
105,08-04-2024 11:26:53,30.748775,-97.710645,70,MPH
108,08-04-2024 11:26:56,30.749292,-97.711426,69,MPH
111,08-04-2024 11:26:59,30.749841,-97.712158,69,MPH
114,08-04-2024 11:27:02,30.750431,-97.712858,69,MPH
117,08-04-2024 11:27:05,30.751046,-97.713542,70,MPH
120,08-04-2024 11:27:08,30.75166,-97.714225,70,MPH
123,08-04-2024 11:27:11,30.752279,-97.714909,70,MPH
126,08-04-2024 11:27:14,30.752901,-97.715576,70,MPH
129,08-04-2024 11:27:17,30.753516,-97.71626,70,MPH
132,08-04-2024 11:27:20,30.75413,-97.716943,70,MPH
135,08-04-2024 11:27:23,30.754736,-97.71766,70,MPH
138,08-04-2024 11:27:26,30.75533,-97.718376,71,MPH
141,08-04-2024 11:27:29,30.755937,-97.719076,71,MPH
144,08-04-2024 11:27:32,30.756555,-97.719775,71,MPH
147,08-04-2024 11:27:35,30.757145,-97.720475,69,MPH
150,08-04-2024 11:27:38,30.757674,-97.72124,69,MPH
153,08-04-2024 11:27:41,30.758142,-97.72207,70,MPH
156,08-04-2024 11:27:44,30.758533,-97.722965,71,MPH
159,08-04-2024 11:27:47,30.75883,-97.723893,70,MPH
162,08-04-2024 11:27:50,30.759021,-97.724854,70,MPH
165,08-04-2024 11:27:53,30.759123,-97.725814,68,MPH
168,08-04-2024 11:27:56,30.759192,-97.726774,68,MPH
171,08-04-2024 11:27:59,30.759265,-97.727734,68,MPH
174,08-04-2024 11:28:02,30.759338,-97.728695,68,MPH
177,08-04-2024 11:28:05,30.759412,-97.729655,70,MPH
0,08-04-2024 11:28:08,30.759489,-97.730664,72,MPH
3,08-04-2024 11:28:11,30.75957,-97.731689,73,MPH
6,08-04-2024 11:28:14,30.759644,-97.732731,74,MPH
9,08-04-2024 11:28:17,30.759741,-97.733773,75,MPH
12,08-04-2024 11:28:20,30.759892,-97.734814,75,MPH
15,08-04-2024 11:28:23,30.760103,-97.735856,74,MPH
18,08-04-2024 11:28:26,30.760343,-97.736849,73,MPH
21,08-04-2024 11:28:29,30.760588,-97.737826,71,MPH
24,08-04-2024 11:28:32,30.760824,-97.738802,70,MPH
27,08-04-2024 11:28:35,30.761051,-97.739746,70,MPH
30,08-04-2024 11:28:38,30.761283,-97.74069,70,MPH
33,08-04-2024 11:28:41,30.761519,-97.74165,71,MPH
36,08-04-2024 11:28:44,30.761792,-97.742594,72,MPH
39,08-04-2024 11:28:47,30.762122,-97.743538,73,MPH
42,08-04-2024 11:28:50,30.762508,-97.744482,74,MPH
45,08-04-2024 11:28:53,30.762939,-97.745394,74,MPH
48,08-04-2024 11:28:56,30.763416,-97.746289,75,MPH
51,08-04-2024 11:28:59,30.763949,-97.747168,75,MPH
54,08-04-2024 11:29:03,30.764709,-97.748275,76,MPH
57,08-04-2024 11:29:06,30.765295,-97.749121,76,MPH
60,08-04-2024 11:29:09,30.765873,-97.749951,76,MPH
63,08-04-2024 11:29:12,30.766451,-97.750798,76,MPH
66,08-04-2024 11:29:15,30.767033,-97.751628,77,MPH
69,08-04-2024 11:29:18,30.767619,-97.75249,77,MPH
72,08-04-2024 11:29:21,30.768217,-97.753337,78,MPH
75,08-04-2024 11:29:24,30.768795,-97.754199,78,MPH
78,08-04-2024 11:29:27,30.769373,-97.755078,77,MPH
81,08-04-2024 11:29:30,30.769979,-97.755892,76,MPH
84,08-04-2024 11:29:33,30.770654,-97.756624,76,MPH
87,08-04-2024 11:29:36,30.771379,-97.757292,75,MPH
90,08-04-2024 11:29:39,30.772131,-97.757861,74,MPH
93,08-04-2024 11:29:42,30.772929,-97.75835,74,MPH
96,08-04-2024 11:29:45,30.773755,-97.758757,73,MPH
99,08-04-2024 11:29:48,30.774593,-97.759098,73,MPH
102,08-04-2024 11:29:51,30.775435,-97.75944,73,MPH
105,08-04-2024 11:29:54,30.77629,-97.759782,74,MPH
108,08-04-2024 11:29:57,30.777161,-97.760124,76,MPH
111,08-04-2024 11:30:00,30.77804,-97.760482,77,MPH
114,08-04-2024 11:30:03,30.778939,-97.760824,78,MPH
117,08-04-2024 11:30:06,30.779846,-97.761182,79,MPH
120,08-04-2024 11:30:09,30.780754,-97.761556,79,MPH
123,08-04-2024 11:30:12,30.781645,-97.761914,77,MPH
126,08-04-2024 11:30:15,30.782532,-97.762272,77,MPH
129,08-04-2024 11:30:18,30.783427,-97.762646,78,MPH
132,08-04-2024 11:30:21,30.784326,-97.763005,78,MPH
135,08-04-2024 11:30:24,30.785221,-97.763379,78,MPH
138,08-04-2024 11:30:27,30.786121,-97.763753,78,MPH
141,08-04-2024 11:30:30,30.787004,-97.764111,78,MPH
144,08-04-2024 11:30:33,30.787838,-97.764453,71,MPH
147,08-04-2024 11:30:36,30.788623,-97.764779,67,MPH
150,08-04-2024 11:30:39,30.789388,-97.765088,67,MPH
153,08-04-2024 11:30:42,30.790161,-97.765397,67,MPH
156,08-04-2024 11:30:45,30.790946,-97.765723,67,MPH
159,08-04-2024 11:30:48,30.791728,-97.766048,68,MPH
162,08-04-2024 11:30:51,30.792513,-97.766374,68,MPH
165,08-04-2024 11:30:54,30.793306,-97.76665,69,MPH
168,08-04-2024 11:30:57,30.79412,-97.766895,69,MPH
171,08-04-2024 11:31:00,30.79495,-97.767106,70,MPH
174,08-04-2024 11:31:03,30.795785,-97.767285,70,MPH
177,08-04-2024 11:31:06,30.796631,-97.767513,72,MPH
